"visit_id","user_id","visit_start_time","page_views","cart_adds","purchase","campaign_name","impression","click","cart_items"
"f65bdb",28,"2020-04-03 09:12:53.088433",8,6,1,NULL,1,1,"Salmon, Tuna, Russian Caviar, Black Truffle, Abalone, Oyster"
"0813d2",29,"2020-01-10 12:01:39.723646",8,3,1,"BOGOF - Fishing For Compliments",0,0,"Salmon, Kingfish, Russian Caviar"
"1009f1",29,"2020-02-22 20:57:14.156667",8,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Kingfish, Crab, Oyster"
"356c8b",29,"2020-01-10 21:43:50.870856",10,7,1,"BOGOF - Fishing For Compliments",1,1,"Salmon, Kingfish, Tuna, Black Truffle, Abalone, Crab, Oyster"
"72873f",29,"2020-02-09 18:18:49.973377",5,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"7332c9",29,"2020-02-09 07:08:02.694136",8,3,1,"Half Off - Treat Your Shellf(ish)",1,1,"Abalone, Crab, Oyster"
"7964c7",29,"2020-02-22 13:07:44.878911",8,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"7afd6c",29,"2020-02-06 02:59:32.136176",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Crab"
"cfb8f0",29,"2020-02-06 18:56:11.120051",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"e762b0",29,"2020-02-16 09:44:36.448505",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster, Oyster"
"fbfdcb",29,"2020-02-16 00:07:08.503981",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"1c785b",30,"2020-02-16 19:32:29.608206",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Lobster"
"7e017d",30,"2020-02-28 22:40:02.728573",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"9e6e07",30,"2020-02-09 17:21:02.614456",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"aef43a",30,"2020-02-09 13:36:50.754902",9,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Tuna"
"b1290c",30,"2020-02-28 11:14:33.822184",7,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Black Truffle, Abalone, Lobster"
"cd512e",30,"2020-02-02 01:54:14.713832",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Black Truffle"
"d311fa",30,"2020-02-02 01:48:33.307668",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Tuna, Russian Caviar, Lobster, Crab, Oyster"
"f573dd",30,"2020-02-16 02:29:46.800518",7,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Russian Caviar, Lobster, Crab"
"0da47b",31,"2020-02-13 18:21:13.193245",8,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Tuna, Black Truffle, Abalone, Crab, Oyster"
"117745",31,"2020-04-11 20:39:47.195739",7,1,1,NULL,1,0,"Black Truffle"
"198e9a",31,"2020-03-13 00:42:16.813649",11,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Abalone, Lobster"
"22b338",31,"2020-02-21 19:38:59.92109",11,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Russian Caviar, Black Truffle, Abalone, Oyster"
"53e21a",31,"2020-03-13 20:37:31.222712",10,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"64a8c3",31,"2020-04-11 03:32:24.757676",8,3,0,NULL,0,0,"Black Truffle, Abalone, Crab"
"69cffb",31,"2020-04-06 19:28:32.489214",7,3,1,NULL,0,0,"Russian Caviar, Crab, Oyster"
"8a05ef",31,"2020-02-20 03:14:09.792955",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"9b413e",31,"2020-04-06 13:25:18.83422",1,0,0,NULL,0,0,NULL
"9d759c",31,"2020-02-21 04:56:44.912903",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone"
"c0a9e2",31,"2020-02-20 05:30:40.034148",8,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar, Oyster"
"d193fc",31,"2020-02-13 18:54:53.544665",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Abalone"
"2e9ea5",32,"2020-02-19 16:05:51.876026",9,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Lobster"
"4c98cd",32,"2020-02-17 22:10:30.714261",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Oyster"
"c2aad0",32,"2020-02-17 03:37:03.812001",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Tuna, Russian Caviar, Abalone, Lobster, Oyster"
"e472ec",32,"2020-02-19 08:46:14.352464",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"381bd8",33,"2020-02-19 10:10:37.706477",11,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Black Truffle, Abalone, Lobster, Crab"
"594d63",33,"2020-03-28 11:15:05.585017",6,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Tuna, Abalone"
"646c0c",33,"2020-03-28 14:30:24.743262",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"8d7256",33,"2020-02-03 13:00:48.917482",5,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Abalone"
"95046d",33,"2020-03-13 18:28:53.323413",8,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Abalone, Lobster, Oyster"
"a32672",33,"2020-02-19 21:20:00.621842",6,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"d4473e",33,"2020-02-03 19:06:20.469801",7,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Abalone, Crab"
"d5acab",33,"2020-03-13 21:10:12.821166",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"35cb7e",34,"2020-04-13 02:22:47.798256",8,5,1,NULL,1,1,"Salmon, Russian Caviar, Black Truffle, Lobster, Oyster"
"5bae94",34,"2020-03-22 14:26:59.905797",8,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar, Black Truffle, Abalone, Crab"
"6a4075",34,"2020-02-24 17:27:22.69905",8,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Russian Caviar, Abalone, Crab"
"75c363",34,"2020-05-04 01:05:52.822437",10,8,1,NULL,1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Crab, Oyster"
"82dccf",34,"2020-05-04 12:51:00.489966",9,3,0,NULL,0,0,"Kingfish, Russian Caviar, Black Truffle"
"8737ab",34,"2020-03-22 07:35:15.787587",8,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Black Truffle, Crab"
"97cca6",34,"2020-02-24 07:27:19.727667",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Abalone, Lobster, Crab"
"dc2a4a",34,"2020-04-13 05:44:14.558226",9,4,1,NULL,0,0,"Russian Caviar, Black Truffle, Abalone, Oyster"
"3b1710",35,"2020-01-22 14:12:15.486854",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"473c9f",35,"2020-03-04 08:23:36.854497",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"504f3c",35,"2020-02-22 23:21:05.40189",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Russian Caviar, Abalone, Lobster, Crab, Oyster"
"613db3",35,"2020-01-27 22:58:00.64093",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"6baa37",35,"2020-01-22 01:09:59.482433",7,3,1,"25% Off - Living The Lux Life",0,0,"Salmon, Lobster, Crab"
"6decee",35,"2020-01-27 18:11:54.13105",4,1,1,"25% Off - Living The Lux Life",0,0,"Russian Caviar"
"866ff6",35,"2020-02-22 18:37:45.955311",4,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna"
"bb74c2",35,"2020-03-22 07:00:35.865727",9,3,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Black Truffle, Crab"
"c91b3c",35,"2020-03-22 05:47:08.862364",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"cddf36",35,"2020-03-04 10:42:31.354051",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Oyster"
"0990d9",36,"2020-03-05 20:27:47.67571",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2626e0",36,"2020-03-05 04:04:25.464093",11,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"59ef6f",36,"2020-02-28 08:23:10.055907",10,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"64fca2",36,"2020-02-14 18:08:54.505384",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone"
"6653e4",36,"2020-02-14 07:39:30.257993",6,1,1,"Half Off - Treat Your Shellf(ish)",1,0,"Lobster"
"a36da8",36,"2020-03-04 01:20:11.115871",5,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone, Lobster"
"bfdf81",36,"2020-03-04 14:29:08.652354",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"c6d336",36,"2020-02-28 00:14:30.922201",6,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster, Crab, Oyster"
"21a09d",37,"2020-02-03 22:20:35.076596",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2bb5be",37,"2020-03-22 00:20:45.718812",10,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Oyster"
"8395ce",37,"2020-03-22 21:18:46.920963",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"85afea",37,"2020-03-03 22:06:54.492323",6,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone, Lobster, Oyster"
"ac98c1",37,"2020-03-23 10:20:55.620551",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"d214e6",37,"2020-02-03 01:15:00.371654",6,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Russian Caviar"
"e4e256",37,"2020-03-03 18:44:24.172284",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"f6d227",37,"2020-03-23 19:01:15.739175",10,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Russian Caviar, Black Truffle, Lobster"
"24f0ed",38,"2020-01-30 12:50:22.854769",10,7,1,NULL,1,1,"Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab, Oyster"
"2e2384",38,"2020-01-30 00:21:33.580222",5,3,0,NULL,0,0,"Russian Caviar, Black Truffle, Crab"
"32b052",38,"2020-02-05 14:27:40.572796",7,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar, Crab"
"46fb5e",38,"2020-02-28 01:31:47.201296",10,7,0,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Crab, Oyster"
"97cf44",38,"2020-01-28 22:16:01.381014",9,4,1,NULL,0,0,"Salmon, Black Truffle, Abalone, Lobster"
"a00d95",38,"2020-02-28 10:13:32.54302",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon"
"a47e94",38,"2020-01-28 03:38:07.514704",9,7,1,NULL,1,1,"Salmon, Kingfish, Tuna, Black Truffle, Lobster, Crab, Oyster"
"a8fbad",38,"2020-02-05 01:42:51.343451",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"032690",39,"2020-02-02 21:11:37.297959",9,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Tuna, Abalone"
"16d4b9",39,"2020-02-29 08:46:40.897529",5,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Black Truffle"
"264227",39,"2020-01-26 11:28:38.234146",6,1,1,"25% Off - Living The Lux Life",0,0,"Black Truffle"
"613ce1",39,"2020-03-21 03:00:11.392148",7,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Black Truffle, Crab"
"86518c",39,"2020-03-21 07:00:29.732686",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"9329b7",39,"2020-02-29 09:13:45.088866",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"973d53",39,"2020-01-13 09:49:25.457703",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"cf26da",39,"2020-01-26 16:49:04.395865",10,7,1,"25% Off - Living The Lux Life",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Crab, Oyster"
"eb170c",39,"2020-02-02 23:53:58.826641",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"f0e648",39,"2020-01-13 00:46:21.320321",5,1,1,"BOGOF - Fishing For Compliments",0,0,"Abalone"
"0ffeaa",40,"2020-02-07 17:17:36.00606",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"8250a8",40,"2020-02-11 22:13:23.375988",8,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Russian Caviar, Abalone, Lobster, Crab"
"8bfb23",40,"2020-02-07 22:03:56.504665",10,5,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar, Abalone, Lobster, Crab"
"9b7fb3",40,"2020-02-13 02:25:06.771684",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone"
"a2ccd2",40,"2020-02-21 08:28:35.42817",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"b66516",40,"2020-02-13 15:14:53.821306",8,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Black Truffle, Abalone, Crab"
"d16e04",40,"2020-02-11 17:07:42.499149",8,5,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Tuna, Abalone, Oyster"
"e40ce5",40,"2020-02-21 23:02:31.418141",9,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Russian Caviar, Black Truffle, Abalone, Oyster"
"39a9cf",41,"2020-03-11 17:23:42.399783",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"3b2e4c",41,"2020-03-26 00:08:37.616365",11,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab, Oyster"
"3c3d44",41,"2020-01-09 15:44:01.418944",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"6c312a",41,"2020-02-05 15:40:40.532145",8,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Abalone"
"a7ddff",41,"2020-03-11 13:12:05.093904",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish"
"aa6d31",41,"2020-01-09 21:59:51.43309",7,2,0,"BOGOF - Fishing For Compliments",0,0,"Kingfish, Russian Caviar"
"b213ef",41,"2020-02-24 11:48:39.959118",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"d04ff5",41,"2020-03-26 22:26:13.293598",7,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Tuna, Abalone"
"e09d2b",41,"2020-02-05 05:03:19.943805",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"feb47c",41,"2020-02-24 03:47:05.348414",10,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar, Lobster, Crab"
"266b08",42,"2020-04-21 13:27:10.280957",6,0,0,NULL,0,0,NULL
"44d3d2",42,"2020-04-21 11:23:01.778656",1,0,0,NULL,0,0,NULL
"5d5b6e",42,"2020-03-25 06:42:05.888202",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Crab"
"89ab18",42,"2020-03-25 21:23:03.434286",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"a170ba",42,"2020-04-07 05:20:13.722846",7,3,1,NULL,0,0,"Tuna, Russian Caviar, Abalone"
"b39532",42,"2020-02-29 03:01:08.835025",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"ccd15e",42,"2020-03-18 18:38:40.682729",9,7,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Lobster, Crab"
"cec96d",42,"2020-03-18 17:49:55.168515",4,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar"
"d54641",42,"2020-02-29 01:09:31.996659",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna"
"f2673b",42,"2020-04-07 08:13:52.43431",1,0,0,NULL,0,0,NULL
"11b4e8",43,"2020-03-18 05:40:28.615299",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"2b86cf",43,"2020-04-08 10:11:56.159565",5,1,1,NULL,0,0,"Russian Caviar"
"38ee17",43,"2020-03-18 10:07:07.387708",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Crab"
"3b369f",43,"2020-03-07 05:50:04.96438",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Black Truffle, Abalone"
"4e0135",43,"2020-02-22 02:00:35.27622",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"83dfac",43,"2020-02-22 18:10:57.408141",8,5,0,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Black Truffle, Abalone"
"a671f2",43,"2020-04-08 11:28:14.955391",8,2,1,NULL,1,0,"Kingfish, Crab"
"ee15ed",43,"2020-02-22 22:04:42.830152",8,4,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Black Truffle, Crab, Oyster"
"f60bb1",43,"2020-02-22 07:52:30.386862",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Abalone"
"ff170e",43,"2020-03-07 06:05:29.744494",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"064fcd",44,"2020-02-02 15:10:24.346231",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"18e348",44,"2020-02-08 00:47:13.857682",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"3b9fd2",44,"2020-02-09 12:46:52.019921",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"4fc3af",44,"2020-02-09 11:40:57.042907",7,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Lobster"
"5bea27",44,"2020-02-08 21:23:53.496518",10,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Crab"
"65389e",44,"2020-02-22 19:00:12.415305",6,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Russian Caviar, Abalone, Crab"
"66a47b",44,"2020-02-22 05:30:20.483802",5,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"7c10b0",44,"2020-01-08 05:03:49.085176",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"8d4362",44,"2020-02-02 01:33:30.432943",6,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar, Lobster"
"9dc657",44,"2020-02-22 18:56:47.594501",8,3,1,"Half Off - Treat Your Shellf(ish)",1,0,"Black Truffle, Crab, Oyster"
"cfbc1c",44,"2020-01-08 04:52:56.568251",6,1,1,"BOGOF - Fishing For Compliments",0,0,"Oyster"
"f422cd",44,"2020-02-22 18:58:27.930061",7,3,0,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Abalone, Oyster"
"1a8d19",45,"2020-03-15 22:25:42.487658",7,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Lobster"
"1f57a5",45,"2020-04-03 01:01:08.533206",8,1,1,NULL,0,0,"Crab"
"65e07d",45,"2020-02-15 08:48:37.459277",7,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Russian Caviar"
"9c656e",45,"2020-04-03 12:07:42.185314",1,0,0,NULL,0,0,NULL
"ae2479",45,"2020-02-15 22:39:37.934874",8,1,1,"Half Off - Treat Your Shellf(ish)",1,0,"Lobster"
"bd6a32",45,"2020-02-09 10:12:29.168971",7,3,1,"Half Off - Treat Your Shellf(ish)",1,1,"Abalone, Crab, Oyster"
"c34613",45,"2020-03-15 21:48:28.748083",9,6,0,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Abalone, Lobster, Crab"
"cf849f",45,"2020-02-09 11:31:50.231946",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish"
"2a429e",46,"2020-02-09 00:46:32.181836",7,4,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Abalone, Lobster, Crab"
"6ca839",46,"2020-02-09 06:02:06.510844",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna"
"74005f",46,"2020-02-17 02:21:43.898869",7,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Russian Caviar, Abalone, Lobster"
"880114",46,"2020-02-17 02:49:27.116003",7,3,0,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar"
"d400f3",46,"2020-01-25 09:43:32.258825",6,2,1,"25% Off - Living The Lux Life",0,0,"Tuna, Russian Caviar"
"e451a8",46,"2020-01-25 20:51:07.689918",9,6,1,"25% Off - Living The Lux Life",1,1,"Salmon, Kingfish, Black Truffle, Abalone, Crab, Oyster"
"2b86b9",47,"2020-02-20 02:14:20.715246",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Black Truffle, Lobster, Crab"
"49fd8a",47,"2020-03-13 16:30:49.192638",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"a59fa0",47,"2020-02-20 21:55:32.2642",5,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon"
"d7c910",47,"2020-03-13 12:54:26.898291",7,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Kingfish, Black Truffle, Oyster"
"294ca6",48,"2020-03-11 10:15:26.933573",9,2,1,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Oyster"
"29e54b",48,"2020-02-25 08:24:08.690462",6,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle"
"3e7fc5",48,"2020-02-21 09:14:25.675661",8,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Abalone"
"3f6b20",48,"2020-04-09 04:03:19.126639",11,5,1,NULL,0,0,"Kingfish, Russian Caviar, Black Truffle, Abalone, Lobster"
"464cf5",48,"2020-04-09 10:56:49.550742",8,5,1,NULL,1,1,"Tuna, Black Truffle, Abalone, Lobster, Crab"
"7ccae2",48,"2020-03-11 11:10:21.010735",11,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"a52659",48,"2020-02-25 14:19:39.224056",8,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Russian Caviar, Black Truffle, Lobster, Crab"
"d2908f",48,"2020-02-21 11:21:37.110047",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"07cb4e",49,"2020-01-16 14:35:00.510532",6,0,0,"25% Off - Living The Lux Life",0,0,NULL
"79d833",49,"2020-02-08 12:39:53.395672",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"7da3f2",49,"2020-01-07 15:38:30.839708",7,3,0,"BOGOF - Fishing For Compliments",0,0,"Salmon, Kingfish, Crab"
"c09cfd",49,"2020-02-23 01:27:21.090549",7,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Russian Caviar, Abalone, Lobster, Crab"
"cc8ca7",49,"2020-01-16 17:47:08.748399",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"eeb455",49,"2020-02-23 18:01:00.696053",9,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish, Lobster, Oyster"
"efc05d",49,"2020-02-08 17:43:55.419243",8,4,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar, Black Truffle, Crab"
"fd16c5",49,"2020-01-07 18:40:43.475308",9,5,1,"BOGOF - Fishing For Compliments",1,1,"Salmon, Tuna, Russian Caviar, Black Truffle, Crab"
"00b161",50,"2020-03-15 00:24:29.191625",11,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Abalone, Lobster, Crab, Oyster"
"14252c",50,"2020-02-26 01:20:35.981486",8,3,1,"Half Off - Treat Your Shellf(ish)",0,0,"Black Truffle, Crab, Oyster"
"15999c",50,"2020-03-15 13:57:52.098993",7,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Lobster"
"3eb612",50,"2020-02-26 10:00:31.437446",7,5,1,"Half Off - Treat Your Shellf(ish)",1,1,"Russian Caviar, Black Truffle, Abalone, Crab, Oyster"
"6e63b4",50,"2020-02-17 00:31:12.809491",5,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar"
"9fc7bd",50,"2020-02-17 18:53:36.637759",9,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Black Truffle, Abalone, Lobster, Crab, Oyster"
"d337c9",50,"2020-02-13 12:26:35.143364",8,1,1,"Half Off - Treat Your Shellf(ish)",0,0,"Crab"
"fd7150",50,"2020-02-13 04:54:05.844832",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"8bfae4",51,"2020-01-23 04:22:01.116543",6,3,0,"25% Off - Living The Lux Life",0,0,"Kingfish, Russian Caviar, Oyster"
"ca5d19",51,"2020-01-04 01:48:29.108477",1,0,0,"BOGOF - Fishing For Compliments",0,0,NULL
"e260ba",51,"2020-01-23 20:39:50.742242",1,0,0,"25% Off - Living The Lux Life",0,0,NULL
"fcc0cb",51,"2020-01-04 01:36:34.379692",9,4,1,"BOGOF - Fishing For Compliments",0,0,"Tuna, Abalone, Crab, Oyster"
"19f871",52,"2020-03-01 20:03:22.246934",10,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Salmon, Russian Caviar"
"388eb1",52,"2020-02-28 00:04:52.761596",11,6,1,"Half Off - Treat Your Shellf(ish)",1,1,"Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster"
"443bf8",52,"2020-02-19 12:08:48.306599",8,7,0,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster"
"4849a3",52,"2020-03-01 01:00:33.23302",11,8,1,"Half Off - Treat Your Shellf(ish)",1,1,"Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"54b6db",52,"2020-02-28 04:30:30.1948",7,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"85fdaf",52,"2020-02-19 23:49:26.139854",5,2,0,"Half Off - Treat Your Shellf(ish)",0,0,"Tuna, Crab"
"93ea13",52,"2020-02-26 18:36:31.312373",4,1,0,"Half Off - Treat Your Shellf(ish)",0,0,"Kingfish"
"bd7f3b",52,"2020-02-26 12:31:34.082804",1,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
"21f528",53,"2020-02-13 00:26:33.218932",5,1,1,"Half Off - Treat Your Shellf(ish)",1,0,"Lobster"
"431c8d",53,"2020-03-01 16:06:21.733174",4,0,0,"Half Off - Treat Your Shellf(ish)",0,0,NULL
