"user_id","visit_id","event_name","sequence_number","event_time","page_name","product_category"
36,"64fca2","Page View",3,"2020-02-14 18:09:41.058108","Black Truffle","Luxury"
36,"64fca2","Page View",4,"2020-02-14 18:10:28.237473","Abalone","Shellfish"
36,"64fca2","Add to Cart",5,"2020-02-14 18:11:07.039819","Abalone","Shellfish"
36,"64fca2","Page View",6,"2020-02-14 18:11:50.196165","Crab","Shellfish"
36,"64fca2","Page View",7,"2020-02-14 18:12:38.026417","Checkout",NULL
36,"64fca2","Purchase",8,"2020-02-14 18:13:01.76546","Confirmation",NULL
37,"d214e6","Page View",1,"2020-02-03 01:15:00.371654","Home Page",NULL
37,"d214e6","Page View",2,"2020-02-03 01:15:30.294118","All Products",NULL
37,"d214e6","Page View",3,"2020-02-03 01:15:50.865437","Kingfish","Fish"
37,"d214e6","Add to Cart",4,"2020-02-03 01:15:53.327698","Kingfish","Fish"
37,"d214e6","Page View",5,"2020-02-03 01:16:43.226923","Russian Caviar","Luxury"
37,"d214e6","Add to Cart",6,"2020-02-03 01:17:42.727167","Russian Caviar","Luxury"
37,"d214e6","Page View",7,"2020-02-03 01:18:10.31608","Oyster","Shellfish"
37,"d214e6","Page View",8,"2020-02-03 01:18:30.612645","Checkout",NULL
37,"d214e6","Purchase",9,"2020-02-03 01:19:04.448952","Confirmation",NULL
38,"97cf44","Page View",1,"2020-01-28 22:16:01.381014","Home Page",NULL
38,"97cf44","Page View",2,"2020-01-28 22:16:38.591811","All Products",NULL
38,"97cf44","Page View",3,"2020-01-28 22:17:09.747283","Salmon","Fish"
38,"97cf44","Add to Cart",4,"2020-01-28 22:17:55.733965","Salmon","Fish"
38,"97cf44","Page View",5,"2020-01-28 22:18:00.165569","Tuna","Fish"
38,"97cf44","Page View",6,"2020-01-28 22:18:10.235114","Black Truffle","Luxury"
38,"97cf44","Add to Cart",7,"2020-01-28 22:18:47.57162","Black Truffle","Luxury"
38,"97cf44","Page View",8,"2020-01-28 22:19:32.217359","Abalone","Shellfish"
38,"97cf44","Add to Cart",9,"2020-01-28 22:19:33.060416","Abalone","Shellfish"
38,"97cf44","Page View",10,"2020-01-28 22:19:34.024478","Lobster","Shellfish"
38,"97cf44","Add to Cart",11,"2020-01-28 22:20:30.225383","Lobster","Shellfish"
38,"97cf44","Page View",12,"2020-01-28 22:21:29.876528","Oyster","Shellfish"
38,"97cf44","Page View",13,"2020-01-28 22:21:41.683881","Checkout",NULL
38,"97cf44","Purchase",14,"2020-01-28 22:22:07.221874","Confirmation",NULL
39,"f0e648","Page View",1,"2020-01-13 00:46:21.320321","Home Page",NULL
39,"f0e648","Page View",2,"2020-01-13 00:46:45.489807","All Products",NULL
39,"f0e648","Page View",3,"2020-01-13 00:46:59.974482","Abalone","Shellfish"
39,"f0e648","Add to Cart",4,"2020-01-13 00:47:51.211522","Abalone","Shellfish"
39,"f0e648","Page View",5,"2020-01-13 00:48:48.201073","Oyster","Shellfish"
39,"f0e648","Page View",6,"2020-01-13 00:49:42.195434","Checkout",NULL
39,"f0e648","Purchase",7,"2020-01-13 00:50:34.778623","Confirmation",NULL
40,"8bfb23","Page View",1,"2020-02-07 22:03:56.504665","Home Page",NULL
40,"8bfb23","Page View",2,"2020-02-07 22:04:21.304721","All Products",NULL
40,"8bfb23","Page View",3,"2020-02-07 22:04:30.286575","Salmon","Fish"
40,"8bfb23","Add to Cart",4,"2020-02-07 22:05:22.318105","Salmon","Fish"
40,"8bfb23","Page View",5,"2020-02-07 22:06:21.869686","Kingfish","Fish"
40,"8bfb23","Page View",6,"2020-02-07 22:07:00.056361","Russian Caviar","Luxury"
40,"8bfb23","Add to Cart",7,"2020-02-07 22:07:08.164875","Russian Caviar","Luxury"
40,"8bfb23","Page View",8,"2020-02-07 22:07:59.624811","Black Truffle","Luxury"
40,"8bfb23","Page View",9,"2020-02-07 22:08:23.856913","Abalone","Shellfish"
40,"8bfb23","Add to Cart",10,"2020-02-07 22:08:28.111064","Abalone","Shellfish"
40,"8bfb23","Page View",11,"2020-02-07 22:09:11.344522","Lobster","Shellfish"
40,"8bfb23","Add to Cart",12,"2020-02-07 22:09:56.332883","Lobster","Shellfish"
40,"8bfb23","Page View",13,"2020-02-07 22:10:09.005111","Crab","Shellfish"
40,"8bfb23","Add to Cart",14,"2020-02-07 22:10:34.145102","Crab","Shellfish"
40,"8bfb23","Page View",15,"2020-02-07 22:10:36.113556","Checkout",NULL
40,"8bfb23","Purchase",16,"2020-02-07 22:10:40.754938","Confirmation",NULL
41,"aa6d31","Page View",1,"2020-01-09 21:59:51.43309","Home Page",NULL
41,"aa6d31","Page View",2,"2020-01-09 22:00:00.128498","All Products",NULL
41,"aa6d31","Page View",3,"2020-01-09 22:00:38.562311","Salmon","Fish"
41,"aa6d31","Page View",4,"2020-01-09 22:00:46.05229","Kingfish","Fish"
41,"aa6d31","Add to Cart",5,"2020-01-09 22:01:15.748761","Kingfish","Fish"
41,"aa6d31","Page View",6,"2020-01-09 22:01:29.277619","Russian Caviar","Luxury"
41,"aa6d31","Add to Cart",7,"2020-01-09 22:01:31.771191","Russian Caviar","Luxury"
41,"aa6d31","Page View",8,"2020-01-09 22:01:55.59754","Lobster","Shellfish"
41,"aa6d31","Page View",9,"2020-01-09 22:02:30.93816","Crab","Shellfish"
42,"d54641","Page View",1,"2020-02-29 01:09:31.996659","Home Page",NULL
42,"d54641","Page View",2,"2020-02-29 01:09:50.786949","Salmon","Fish"
42,"d54641","Page View",3,"2020-02-29 01:10:49.37893","Tuna","Fish"
42,"d54641","Add to Cart",4,"2020-02-29 01:11:26.409757","Tuna","Fish"
42,"d54641","Page View",5,"2020-02-29 01:12:21.263067","Russian Caviar","Luxury"
42,"d54641","Page View",6,"2020-02-29 01:13:14.009298","Abalone","Shellfish"
42,"d54641","Page View",7,"2020-02-29 01:13:28.350387","Oyster","Shellfish"
42,"d54641","Page View",8,"2020-02-29 01:13:35.985454","Checkout",NULL
42,"d54641","Purchase",9,"2020-02-29 01:14:18.47331","Confirmation",NULL
43,"f60bb1","Page View",1,"2020-02-22 07:52:30.386862","Home Page",NULL
43,"f60bb1","Page View",2,"2020-02-22 07:52:54.20364","All Products",NULL
43,"f60bb1","Page View",3,"2020-02-22 07:53:09.708422","Abalone","Shellfish"
43,"f60bb1","Add to Cart",4,"2020-02-22 07:53:41.93345","Abalone","Shellfish"
43,"f60bb1","Page View",5,"2020-02-22 07:54:31.717058","Crab","Shellfish"
43,"f60bb1","Page View",6,"2020-02-22 07:55:11.898834","Oyster","Shellfish"
43,"f60bb1","Page View",7,"2020-02-22 07:55:54.799916","Checkout",NULL
43,"f60bb1","Purchase",8,"2020-02-22 07:56:31.338114","Confirmation",NULL
44,"cfbc1c","Page View",1,"2020-01-08 04:52:56.568251","Home Page",NULL
44,"cfbc1c","Page View",2,"2020-01-08 04:53:20.97567","All Products",NULL
44,"cfbc1c","Page View",3,"2020-01-08 04:54:05.681278","Russian Caviar","Luxury"
44,"cfbc1c","Page View",4,"2020-01-08 04:54:06.508685","Lobster","Shellfish"
44,"cfbc1c","Page View",5,"2020-01-08 04:54:09.421552","Oyster","Shellfish"
44,"cfbc1c","Add to Cart",6,"2020-01-08 04:54:35.879431","Oyster","Shellfish"
44,"cfbc1c","Page View",7,"2020-01-08 04:55:34.032913","Checkout",NULL
44,"cfbc1c","Purchase",8,"2020-01-08 04:56:12.48105","Confirmation",NULL
45,"cf849f","Page View",1,"2020-02-09 11:31:50.231946","Home Page",NULL
45,"cf849f","Page View",2,"2020-02-09 11:32:44.777391","All Products",NULL
45,"cf849f","Page View",3,"2020-02-09 11:33:43.197797","Salmon","Fish"
45,"cf849f","Add to Cart",4,"2020-02-09 11:34:40.562235","Salmon","Fish"
45,"cf849f","Page View",5,"2020-02-09 11:34:56.112973","Kingfish","Fish"
45,"cf849f","Add to Cart",6,"2020-02-09 11:35:21.520959","Kingfish","Fish"
45,"cf849f","Page View",7,"2020-02-09 11:35:22.245468","Russian Caviar","Luxury"
45,"cf849f","Page View",8,"2020-02-09 11:36:20.640626","Lobster","Shellfish"
45,"cf849f","Page View",9,"2020-02-09 11:36:27.83912","Oyster","Shellfish"
46,"d400f3","Page View",1,"2020-01-25 09:43:32.258825","Home Page",NULL
46,"d400f3","Page View",2,"2020-01-25 09:44:06.443476","All Products",NULL
46,"d400f3","Page View",3,"2020-01-25 09:44:30.140154","Tuna","Fish"
46,"d400f3","Add to Cart",4,"2020-01-25 09:45:23.731938","Tuna","Fish"
46,"d400f3","Page View",5,"2020-01-25 09:45:31.090059","Russian Caviar","Luxury"
46,"d400f3","Add to Cart",6,"2020-01-25 09:46:17.651499","Russian Caviar","Luxury"
46,"d400f3","Page View",7,"2020-01-25 09:46:29.106316","Crab","Shellfish"
46,"d400f3","Page View",8,"2020-01-25 09:46:38.160617","Checkout",NULL
46,"d400f3","Purchase",9,"2020-01-25 09:47:34.292167","Confirmation",NULL
47,"a59fa0","Page View",1,"2020-02-20 21:55:32.2642","Home Page",NULL
47,"a59fa0","Page View",2,"2020-02-20 21:55:41.504557","All Products",NULL
47,"a59fa0","Page View",3,"2020-02-20 21:56:27.332169","Salmon","Fish"
47,"a59fa0","Add to Cart",4,"2020-02-20 21:57:20.597676","Salmon","Fish"
47,"a59fa0","Page View",5,"2020-02-20 21:57:34.902999","Lobster","Shellfish"
47,"a59fa0","Page View",6,"2020-02-20 21:57:40.926722","Checkout",NULL
48,"3e7fc5","Page View",1,"2020-02-21 09:14:25.675661","Home Page",NULL
48,"3e7fc5","Page View",2,"2020-02-21 09:14:48.948903","All Products",NULL
48,"3e7fc5","Page View",3,"2020-02-21 09:15:15.750003","Salmon","Fish"
48,"3e7fc5","Add to Cart",4,"2020-02-21 09:16:02.714932","Salmon","Fish"
48,"3e7fc5","Page View",5,"2020-02-21 09:16:32.985616","Kingfish","Fish"
48,"3e7fc5","Page View",6,"2020-02-21 09:17:15.492116","Russian Caviar","Luxury"
48,"3e7fc5","Page View",7,"2020-02-21 09:17:47.033264","Black Truffle","Luxury"
48,"3e7fc5","Page View",8,"2020-02-21 09:17:54.504507","Abalone","Shellfish"
48,"3e7fc5","Add to Cart",9,"2020-02-21 09:18:21.973709","Abalone","Shellfish"
48,"3e7fc5","Page View",10,"2020-02-21 09:18:52.355306","Lobster","Shellfish"
49,"7da3f2","Page View",1,"2020-01-07 15:38:30.839708","Home Page",NULL
49,"7da3f2","Page View",2,"2020-01-07 15:39:06.069838","All Products",NULL
49,"7da3f2","Page View",3,"2020-01-07 15:39:53.079454","Salmon","Fish"
49,"7da3f2","Add to Cart",4,"2020-01-07 15:40:21.890177","Salmon","Fish"
49,"7da3f2","Page View",5,"2020-01-07 15:40:22.651006","Kingfish","Fish"
49,"7da3f2","Add to Cart",6,"2020-01-07 15:41:03.987775","Kingfish","Fish"
49,"7da3f2","Page View",7,"2020-01-07 15:41:21.894963","Black Truffle","Luxury"
49,"7da3f2","Page View",8,"2020-01-07 15:41:33.127936","Crab","Shellfish"
49,"7da3f2","Add to Cart",9,"2020-01-07 15:41:54.496397","Crab","Shellfish"
49,"7da3f2","Page View",10,"2020-01-07 15:42:26.148579","Checkout",NULL
50,"d337c9","Page View",1,"2020-02-13 12:26:35.143364","Home Page",NULL
50,"d337c9","Page View",2,"2020-02-13 12:26:55.285368","All Products",NULL
50,"d337c9","Page View",3,"2020-02-13 12:27:50.903149","Russian Caviar","Luxury"
50,"d337c9","Page View",4,"2020-02-13 12:28:45.976445","Black Truffle","Luxury"
50,"d337c9","Page View",5,"2020-02-13 12:29:39.537369","Lobster","Shellfish"
50,"d337c9","Page View",6,"2020-02-13 12:30:37.717832","Crab","Shellfish"
50,"d337c9","Add to Cart",7,"2020-02-13 12:31:06.100879","Crab","Shellfish"
50,"d337c9","Page View",8,"2020-02-13 12:31:10.048103","Oyster","Shellfish"
50,"d337c9","Page View",9,"2020-02-13 12:31:31.741437","Checkout",NULL
50,"d337c9","Purchase",10,"2020-02-13 12:32:27.777334","Confirmation",NULL
51,"fcc0cb","Page View",1,"2020-01-04 01:36:34.379692","Home Page",NULL
51,"fcc0cb","Page View",2,"2020-01-04 01:37:20.623822","All Products",NULL
51,"fcc0cb","Page View",3,"2020-01-04 01:37:52.120279","Kingfish","Fish"
51,"fcc0cb","Page View",4,"2020-01-04 01:38:33.695121","Tuna","Fish"
51,"fcc0cb","Add to Cart",5,"2020-01-04 01:39:03.939575","Tuna","Fish"
51,"fcc0cb","Page View",6,"2020-01-04 01:39:28.498464","Abalone","Shellfish"
51,"fcc0cb","Add to Cart",7,"2020-01-04 01:39:39.170681","Abalone","Shellfish"
51,"fcc0cb","Page View",8,"2020-01-04 01:40:24.418447","Lobster","Shellfish"
51,"fcc0cb","Page View",9,"2020-01-04 01:40:53.576944","Crab","Shellfish"
51,"fcc0cb","Add to Cart",10,"2020-01-04 01:41:46.333288","Crab","Shellfish"
51,"fcc0cb","Page View",11,"2020-01-04 01:42:04.759482","Oyster","Shellfish"
51,"fcc0cb","Add to Cart",12,"2020-01-04 01:42:40.496706","Oyster","Shellfish"
51,"fcc0cb","Page View",13,"2020-01-04 01:42:41.767431","Checkout",NULL
51,"fcc0cb","Purchase",14,"2020-01-04 01:42:49.55179","Confirmation",NULL
52,"85fdaf","Page View",1,"2020-02-19 23:49:26.139854","Home Page",NULL
52,"85fdaf","Page View",2,"2020-02-19 23:49:53.726401","Kingfish","Fish"
52,"85fdaf","Page View",3,"2020-02-19 23:50:49.961437","Tuna","Fish"
52,"85fdaf","Add to Cart",4,"2020-02-19 23:51:31.668281","Tuna","Fish"
52,"85fdaf","Page View",5,"2020-02-19 23:52:01.699583","Russian Caviar","Luxury"
52,"85fdaf","Page View",6,"2020-02-19 23:52:27.942677","Crab","Shellfish"
52,"85fdaf","Add to Cart",7,"2020-02-19 23:53:18.647417","Crab","Shellfish"
53,"9f4c50","Page View",1,"2020-02-06 19:18:46.151777","Home Page",NULL
53,"9f4c50","Page View",2,"2020-02-06 19:19:30.436381","All Products",NULL
53,"9f4c50","Page View",3,"2020-02-06 19:20:04.015473","Salmon","Fish"
53,"9f4c50","Page View",4,"2020-02-06 19:20:43.211042","Kingfish","Fish"
53,"9f4c50","Add to Cart",5,"2020-02-06 19:21:20.750201","Kingfish","Fish"
53,"9f4c50","Page View",6,"2020-02-06 19:21:26.471143","Tuna","Fish"
53,"9f4c50","Page View",7,"2020-02-06 19:22:08.867948","Black Truffle","Luxury"
53,"9f4c50","Add to Cart",8,"2020-02-06 19:22:24.430756","Black Truffle","Luxury"
53,"9f4c50","Page View",9,"2020-02-06 19:22:42.2011","Abalone","Shellfish"
53,"9f4c50","Add to Cart",10,"2020-02-06 19:23:08.177915","Abalone","Shellfish"
53,"9f4c50","Page View",11,"2020-02-06 19:23:08.383512","Lobster","Shellfish"
53,"9f4c50","Page View",12,"2020-02-06 19:23:09.05135","Oyster","Shellfish"
53,"9f4c50","Add to Cart",13,"2020-02-06 19:23:45.680615","Oyster","Shellfish"
53,"9f4c50","Page View",14,"2020-02-06 19:23:47.70355","Checkout",NULL
53,"9f4c50","Purchase",15,"2020-02-06 19:24:09.793167","Confirmation",NULL
54,"a4308c","Page View",1,"2020-01-30 07:08:42.017055","Home Page",NULL
54,"a4308c","Page View",2,"2020-01-30 07:09:09.558815","All Products",NULL
54,"a4308c","Page View",3,"2020-01-30 07:09:59.514943","Black Truffle","Luxury"
54,"a4308c","Add to Cart",4,"2020-01-30 07:10:48.556998","Black Truffle","Luxury"
54,"a4308c","Page View",5,"2020-01-30 07:11:03.041266","Crab","Shellfish"
54,"a4308c","Add to Cart",6,"2020-01-30 07:11:53.596409","Crab","Shellfish"
54,"a4308c","Page View",7,"2020-01-30 07:12:10.632858","Checkout",NULL
54,"a4308c","Purchase",8,"2020-01-30 07:12:13.379298","Confirmation",NULL
55,"168168","Page View",1,"2020-01-26 11:30:09.351099","Home Page",NULL
55,"168168","Page View",2,"2020-01-26 11:30:58.247761","All Products",NULL
55,"168168","Page View",3,"2020-01-26 11:31:05.549375","Salmon","Fish"
55,"168168","Add to Cart",4,"2020-01-26 11:31:33.569002","Salmon","Fish"
55,"168168","Page View",5,"2020-01-26 11:31:43.404295","Tuna","Fish"
55,"168168","Add to Cart",6,"2020-01-26 11:32:22.592082","Tuna","Fish"
55,"168168","Page View",7,"2020-01-26 11:32:38.231714","Russian Caviar","Luxury"
55,"168168","Add to Cart",8,"2020-01-26 11:33:10.429266","Russian Caviar","Luxury"
55,"168168","Page View",9,"2020-01-26 11:34:01.460752","Black Truffle","Luxury"
55,"168168","Add to Cart",10,"2020-01-26 11:34:24.072281","Black Truffle","Luxury"
55,"168168","Page View",11,"2020-01-26 11:34:43.283952","Abalone","Shellfish"
55,"168168","Add to Cart",12,"2020-01-26 11:34:58.802203","Abalone","Shellfish"
55,"168168","Page View",13,"2020-01-26 11:35:21.35116","Lobster","Shellfish"
55,"168168","Add to Cart",14,"2020-01-26 11:35:34.976829","Lobster","Shellfish"
55,"168168","Page View",15,"2020-01-26 11:36:31.259445","Checkout",NULL
55,"168168","Purchase",16,"2020-01-26 11:36:38.312464","Confirmation",NULL
56,"f09994","Page View",1,"2020-02-24 04:08:22.478461","Home Page",NULL
56,"f09994","Page View",2,"2020-02-24 04:08:33.879538","All Products",NULL
56,"f09994","Page View",3,"2020-02-24 04:09:19.89194","Salmon","Fish"
56,"f09994","Page View",4,"2020-02-24 04:09:32.259109","Kingfish","Fish"
56,"f09994","Page View",5,"2020-02-24 04:09:35.450116","Russian Caviar","Luxury"
56,"f09994","Add to Cart",6,"2020-02-24 04:09:48.734465","Russian Caviar","Luxury"
56,"f09994","Page View",7,"2020-02-24 04:10:02.318857","Black Truffle","Luxury"
56,"f09994","Page View",8,"2020-02-24 04:10:58.458078","Oyster","Shellfish"
56,"f09994","Page View",9,"2020-02-24 04:11:12.561094","Checkout",NULL
56,"f09994","Purchase",10,"2020-02-24 04:12:10.371075","Confirmation",NULL
57,"55d71b","Page View",1,"2020-01-06 20:49:24.071174","Home Page",NULL
57,"55d71b","Page View",2,"2020-01-06 20:50:04.655446","Kingfish","Fish"
57,"55d71b","Page View",3,"2020-01-06 20:50:51.783853","Russian Caviar","Luxury"
57,"55d71b","Add to Cart",4,"2020-01-06 20:51:06.039806","Russian Caviar","Luxury"
57,"55d71b","Page View",5,"2020-01-06 20:51:08.730921","Black Truffle","Luxury"
57,"55d71b","Page View",6,"2020-01-06 20:51:54.763312","Checkout",NULL
57,"55d71b","Purchase",7,"2020-01-06 20:52:49.286376","Confirmation",NULL
58,"e06c2d","Page View",1,"2020-01-26 06:51:50.711752","Home Page",NULL
58,"e06c2d","Page View",2,"2020-01-26 06:52:35.296036","All Products",NULL
58,"e06c2d","Page View",3,"2020-01-26 06:53:03.776571","Salmon","Fish"
58,"e06c2d","Add to Cart",4,"2020-01-26 06:53:50.858271","Salmon","Fish"
58,"e06c2d","Page View",5,"2020-01-26 06:54:36.431184","Russian Caviar","Luxury"
58,"e06c2d","Page View",6,"2020-01-26 06:54:55.997027","Lobster","Shellfish"
58,"e06c2d","Add to Cart",7,"2020-01-26 06:55:33.727058","Lobster","Shellfish"
58,"e06c2d","Page View",8,"2020-01-26 06:56:06.390923","Oyster","Shellfish"
58,"e06c2d","Add to Cart",9,"2020-01-26 06:56:31.344509","Oyster","Shellfish"
58,"e06c2d","Page View",10,"2020-01-26 06:56:50.644194","Checkout",NULL
58,"e06c2d","Purchase",11,"2020-01-26 06:57:48.620995","Confirmation",NULL
59,"dd5d75","Page View",1,"2020-01-31 20:03:35.803351","Home Page",NULL
59,"dd5d75","Page View",2,"2020-01-31 20:04:21.354084","All Products",NULL
59,"dd5d75","Page View",3,"2020-01-31 20:04:28.298304","Tuna","Fish"
59,"dd5d75","Add to Cart",4,"2020-01-31 20:05:11.452728","Tuna","Fish"
59,"dd5d75","Page View",5,"2020-01-31 20:05:25.307566","Oyster","Shellfish"
59,"dd5d75","Page View",6,"2020-01-31 20:06:07.174926","Checkout",NULL
59,"dd5d75","Purchase",7,"2020-01-31 20:07:06.343433","Confirmation",NULL
60,"723140","Page View",1,"2020-01-19 17:46:25.284881","Home Page",NULL
60,"723140","Page View",2,"2020-01-19 17:47:07.197525","All Products",NULL
60,"723140","Page View",3,"2020-01-19 17:47:24.731408","Russian Caviar","Luxury"
60,"723140","Add to Cart",4,"2020-01-19 17:47:57.04825","Russian Caviar","Luxury"
60,"723140","Page View",5,"2020-01-19 17:48:50.430526","Black Truffle","Luxury"
60,"723140","Page View",6,"2020-01-19 17:49:38.324995","Abalone","Shellfish"
60,"723140","Add to Cart",7,"2020-01-19 17:49:49.359058","Abalone","Shellfish"
60,"723140","Page View",8,"2020-01-19 17:49:54.122293","Lobster","Shellfish"
60,"723140","Page View",9,"2020-01-19 17:50:00.323749","Oyster","Shellfish"
60,"723140","Add to Cart",10,"2020-01-19 17:50:59.756911","Oyster","Shellfish"
60,"723140","Page View",11,"2020-01-19 17:51:58.329918","Checkout",NULL
61,"ef4cdd","Page View",1,"2020-02-06 22:04:20.534435","Home Page",NULL
61,"ef4cdd","Page View",2,"2020-02-06 22:04:57.52453","All Products",NULL
61,"ef4cdd","Page View",3,"2020-02-06 22:05:28.650881","Salmon","Fish"
61,"ef4cdd","Add to Cart",4,"2020-02-06 22:06:28.050429","Salmon","Fish"
61,"ef4cdd","Page View",5,"2020-02-06 22:06:56.433851","Russian Caviar","Luxury"
61,"ef4cdd","Add to Cart",6,"2020-02-06 22:07:30.234055","Russian Caviar","Luxury"
61,"ef4cdd","Page View",7,"2020-02-06 22:07:47.508127","Black Truffle","Luxury"
61,"ef4cdd","Add to Cart",8,"2020-02-06 22:08:43.633857","Black Truffle","Luxury"
61,"ef4cdd","Page View",9,"2020-02-06 22:09:14.161082","Lobster","Shellfish"
61,"ef4cdd","Add to Cart",10,"2020-02-06 22:09:23.517126","Lobster","Shellfish"
61,"ef4cdd","Page View",11,"2020-02-06 22:10:10.21801","Checkout",NULL
61,"ef4cdd","Purchase",12,"2020-02-06 22:10:30.27838","Confirmation",NULL
62,"bb75e2","Page View",1,"2020-02-04 03:06:51.119185","Home Page",NULL
62,"bb75e2","Page View",2,"2020-02-04 03:07:00.220784","All Products",NULL
62,"bb75e2","Page View",3,"2020-02-04 03:07:36.472225","Salmon","Fish"
62,"bb75e2","Add to Cart",4,"2020-02-04 03:08:24.986512","Salmon","Fish"
62,"bb75e2","Page View",5,"2020-02-04 03:08:41.58855","Kingfish","Fish"
62,"bb75e2","Add to Cart",6,"2020-02-04 03:08:44.934773","Kingfish","Fish"
62,"bb75e2","Page View",7,"2020-02-04 03:09:39.152613","Tuna","Fish"
62,"bb75e2","Page View",8,"2020-02-04 03:10:00.385848","Russian Caviar","Luxury"
62,"bb75e2","Add to Cart",9,"2020-02-04 03:10:43.20562","Russian Caviar","Luxury"
62,"bb75e2","Page View",10,"2020-02-04 03:11:11.360636","Abalone","Shellfish"
62,"bb75e2","Page View",11,"2020-02-04 03:11:35.635825","Oyster","Shellfish"
62,"bb75e2","Add to Cart",12,"2020-02-04 03:12:33.709427","Oyster","Shellfish"
62,"bb75e2","Page View",13,"2020-02-04 03:13:25.095732","Checkout",NULL
62,"bb75e2","Purchase",14,"2020-02-04 03:13:38.193204","Confirmation",NULL
63,"b3518b","Page View",1,"2020-02-21 15:54:16.916113","Home Page",NULL
63,"b3518b","Page View",2,"2020-02-21 15:54:38.265188","All Products",NULL
